OrgCode,BranchOrgCode,DocuDate,DateYear,DateMonth,AccCode,AccName,AcccumMonthAmnt
ANI,AGH-TH,01/06/2025,2025,06,13115,EXCEL GSA KUL CIMB MYR 8008-17-1549,0
ANI,AGH-TH,01/06/2025,2025,06,13116,EXCEL GSA KUL CIMB USD 80-0817240-3-40,0
ANI,AGH-TH,01/06/2025,2025,06,13117,EXCEL GSA KUL UOB MYR 260-305-018-7,0
ANI,AGH-TH,01/06/2025,2025,06,13118,EXCEL GSA KUL UOB USD 260-901-927-3,0
ANI,AGH-TH,01/06/2025,2025,06,13121,ASIA GSA BKK SCB THB 0593057532,935639.45
ANI,AGH-TH,01/06/2025,2025,06,13131,EXCEL HK HSBC HKD 411-613987-838,0
ANI,AGH-TH,01/06/2025,2025,06,13132,EXCEL HK HSBC HKD 411-613987-001,0
ANI,AGH-TH,01/06/2025,2025,06,13133,EXCEL HK HSBC USD 411-613987-838,0
ANI,AGH-TH,01/06/2025,2025,06,13134,EXCEL HK HSBC RMB 411-613987-838,0
ANI,AGH-TH,01/06/2025,2025,06,13135,EXCEL HK ICBC RMB 40000-25809-20022-3173,0
ANI,AGH-TH,01/06/2025,2025,06,13136,EXCEL HK HSBC SGD 411-613987-838,0
ANI,AGH-TH,01/06/2025,2025,06,13141,EXCEL CAN HSBC HKD 411-639990-838,0
ANI,AGH-TH,01/06/2025,2025,06,13142,EXCEL CAN HSBC HKD 411-639990-001,0
ANI,AGH-TH,01/06/2025,2025,06,13143,EXCEL CAN HSBC USD 411-639990-838,0
ANI,AGH-TH,01/06/2025,2025,06,13144,EXCEL CAN HSBC RMB 411-639990-838,0
ANI,AGH-TH,01/06/2025,2025,06,13151,EXCEL CHINA ICBC RMB 40000-25809-20049-0000,0
ANI,AGH-TH,01/06/2025,2025,06,13152,EXCEL CHINA ICBC HKD 40000-25829-20051-4195,0
ANI,AGH-TH,01/06/2025,2025,06,13153,EXCEL CHINA ICBC USD 40000-25819-20051-0256,0
ANI,AGH-TH,01/06/2025,2025,06,13161,FW HK HSBC HKD 411-639388-838,0
ANI,AGH-TH,01/06/2025,2025,06,13162,FW HK HSBC HKD 411-639388-001,0
ANI,AGH-TH,01/06/2025,2025,06,13163,FW HK HSBC USD 411-639388-838,0
ANI,AGH-TH,01/06/2025,2025,06,13164,FW HK HSBC RMB 411-639388-838,0
ANI,AGH-TH,01/06/2025,2025,06,13171,JPK BKK CIMB THB 8000262165,0
ANI,AGH-TH,01/06/2025,2025,06,13172,JPK BKK CIMB THB 7010537025,0
ANI,AGH-TH,01/06/2025,2025,06,13181,EXCEL BKK KB THB 138126668,0
ANI,AGH-TH,01/06/2025,2025,06,13182,EXCEL BKK SCB THB 0593056976,0
ANI,AGH-TH,01/06/2025,2025,06,13183,EXCEL BKK SCB THB 0592920520,0
ANI,AGH-TH,01/06/2025,2025,06,13191,ASIA SERVICES VN HSBC VND 001-297886-001,0
ANI,AGH-TH,01/06/2025,2025,06,13192,ASIA SERVICES VN HSBC USD 001-297886-101,0
ANI,AGH-TH,01/06/2025,2025,06,13193,ASIA SERVICES VN VCB VND 0371003873606,0
ANI,AGH-TH,01/06/2025,2025,06,13194,ASIA SERVICES VN VCB USD 0371370438755,0
ANI,AGH-TH,01/06/2025,2025,06,13195,ASIA SERVICES VN BIDV VND 31310001299795,0
ANI,AGH-TH,01/06/2025,2025,06,13196,ASIA SERVICES VN BIDV VND 31310001299801,0
ANI,AGH-TH,01/06/2025,2025,06,13201,SKY CARGO VN HSBC VND 091-027110-001,0
ANI,AGH-TH,01/06/2025,2025,06,13202,SKY CARGO VN HSBC USD 091-027110-101,0
ANI,AGH-TH,01/06/2025,2025,06,13203,SKY CARGO VN VCB VND 0371000406778,0
ANI,AGH-TH,01/06/2025,2025,06,13204,SKY CARGO VN VCB USD 0371370419236,0
ANI,AGH-TH,01/06/2025,2025,06,13205,SKY CARGO VN BIDV VND 31310001299722,0
ANI,AGH-TH,01/06/2025,2025,06,13206,SKY CARGO VN BIDV VND 31310001299731,0
ANI,AGH-TH,01/06/2025,2025,06,13211,JPK VN HSBC VND 001-05788-001,0
ANI,AGH-TH,01/06/2025,2025,06,13212,JPK VN HSBC USD 001-065788-101,0
ANI,AGH-TH,01/06/2025,2025,06,13213,JPK VN VCB VND 0371000454701,0
ANI,AGH-TH,01/06/2025,2025,06,13214,JPK VN VCB VND 0375000575602,0
ANI,AGH-TH,01/06/2025,2025,06,13215,JPK VN VCB USD 0371370454702,0
ANI,AGH-TH,01/06/2025,2025,06,13216,JPK VN BIDV VND 31310001223457,0
ANI,AGH-TH,01/06/2025,2025,06,13217,JPK VN BIDV VND 31310001223466,0
ANI,AGH-TH,01/06/2025,2025,06,13221,JPK YGN AYA MMR 10003616743,0
ANI,AGH-TH,01/06/2025,2025,06,13231,EXCEL CKG HSBC HKD 078-363249-838                                    ,0
ANI,AGH-TH,01/06/2025,2025,06,13232,EXCEL CKG HSBC HKD 078-363249-001  ,0
ANI,AGH-TH,01/06/2025,2025,06,13241,AROUND HSB HKD 363-481904-883,0
ANI,AGH-TH,01/06/2025,2025,06,13242,AROUND HSBC HKD 484-289186-838                                                                ,0
ANI,AGH-TH,01/06/2025,2025,06,13243,AROUND HSBC SGD 484-289186-838,0
ANI,AGH-TH,01/06/2025,2025,06,13251,ASIA NETWORK TH KBANK THB 066-2-65840-5,0
ANI,AGH-TH,01/06/2025,2025,06,13252,ASIA NETWORK TH SCB THB 1095-2-65460-4,0
ANI,AGH-TH,01/06/2025,2025,06,13253,ASIA NETWORK TH KBANK THB 066-1-07293-8,0
ANI,AGH-TH,01/06/2025,2025,06,13254,ASIA NETWORK TH SCB THB 095-3-02106-6,0
ANI,AGH-TH,01/06/2025,2025,06,13261,EXCEL PNH MAYBANK USD 00002-02-000864-01,0
ANI,AGH-TH,01/06/2025,2025,06,13501,HSBC FIXED DEPOSIT,0
ANI,AGH-TH,01/06/2025,2025,06,13502,UOB FIXED DEPOSIT,0
ANI,AGH-TH,01/06/2025,2025,06,13503,OCBC FIXED DEPOSIT,0
ANI,AGH-TH,01/06/2025,2025,06,13601,PETTY CASH / CASH ON HAND,0
ANI,AGH-TH,01/06/2025,2025,06,14101,TRADE - RELATED COMPANIES/ PARTIES,0
ANI,AGH-TH,01/06/2025,2025,06,14102,TRADE - 3RD PARTY,0
ANI,AGH-TH,01/06/2025,2025,06,14103,ALLOWANCE FOR DOUBFUL DEBT,0
ANI,AGH-TH,01/06/2025,2025,06,14201,NON-TRADE - RELATED COMPANIES/ PARTIES,0
ANI,AGH-TH,01/06/2025,2025,06,15001,INTEREST RECEIVABLE,0
ANI,AGH-TH,01/06/2025,2025,06,15002,DIVIDEND INCOME RECEIVABLE,0
ANI,AGH-TH,01/06/2025,2025,06,15003,SUNDRY RECEIVABLE,0
ANI,AGH-TH,01/06/2025,2025,06,15004,DEPOSITS PAID,0
ANI,AGH-TH,01/06/2025,2025,06,15005,PREPAYMENT,0
ANI,AGH-TH,01/06/2025,2025,06,15006,INVENTORY (CONSUMABLES) AT COST,0
ANI,AGH-TH,01/06/2025,2025,06,15007,ADVANCE PAYMENT,0
ANI,AGH-TH,01/06/2025,2025,06,15008,AMOUNT DUE FROM SHAREHOLDER,0
ANI,AGH-TH,01/06/2025,2025,06,15009,INCOME TAX RECEIVABLE,0
ANI,AGH-TH,01/06/2025,2025,06,15010,GST/ VAT INPUT TAX,210000
ANI,AGH-TH,01/06/2025,2025,06,15011,GST/ VAT RECEIVABLE/ (PAYABLE),0
ANI,AGH-TH,01/06/2025,2025,06,15012,GST/ VAT PAY ON BEHALF,0
ANI,AGH-TH,01/06/2025,2025,06,15013,WHT RECEIVABLE,0
ANI,AGH-TH,01/06/2025,2025,06,15014,ACCRUED INCOME,0
ANI,AGH-TH,01/06/2025,2025,06,15015,LOAN TO EMPLOYEE,0
ANI,AGH-TH,01/06/2025,2025,06,15016,DEFERRED TAX ASSET,0
ANI,AGH-TH,01/06/2025,2025,06,15017,VAT INPUT TAX SUSPENSE ACCOUNTS,0
ANI,AGH-TH,01/06/2025,2025,06,15018,ACCRUED INPUT VAT,0
ANI,AGH-TH,01/06/2025,2025,06,15101,ASIA  GSA (M) SDN BHD,0
ANI,AGH-TH,01/06/2025,2025,06,15102,EXCEL GSA (M) SDN BHD - KUL,0
ANI,AGH-TH,01/06/2025,2025,06,15103,EXCEL GSA (M) SDN BHD - PEN,0
ANI,AGH-TH,01/06/2025,2025,06,15104,SIMPLE FREIGHT (M) SDN BHD,0
ANI,AGH-TH,01/06/2025,2025,06,15105,ASIA FREIGHTWORKS GSA (M) SDN BHD,0
ANI,AGH-TH,01/06/2025,2025,06,15106,EXCEL AIR PTE LTD/ SG,0
ANI,AGH-TH,01/06/2025,2025,06,15107,ASIA NETWORK INTERNATIONAL GSA PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15108,FREIGHTWORKS GSA PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15109,JPK ASIA COMPANY LIMITED/ VIETNAM,0
ANI,AGH-TH,01/06/2025,2025,06,15110,"EXCEL AIR (CAMBODIA) CO., LTD",0
ANI,AGH-TH,01/06/2025,2025,06,15111,EXCEL AIR LIMITED/ HK,0
ANI,AGH-TH,01/06/2025,2025,06,15112,EXCEL GSA (CHONGQING) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15113,EXCEL AIR CHINA LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15114,ANA COURIER EXPRESS PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15115,GSA ASIA CARGO CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15116,AROUND LOGISTICS MANAGEMENT COMPANY LIMITED ,0
ANI,AGH-TH,01/06/2025,2025,06,15117,SUPERIOR GSA PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15118,SUPER CARGO PTE LTD ,0
ANI,AGH-TH,01/06/2025,2025,06,15119,FREIGHTWORKS GSA (HK) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15120,EXCEL AIR (GUANGZHOU) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15121,EXCEL AIR LIMITED/ BKK,0
ANI,AGH-TH,01/06/2025,2025,06,15122,ASIA GSA HOLDING (THAILAND) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15123,JPK ASIA (THAILAND) CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15124,SKY CARGO SERVICES CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15125,ASIA SERVICES CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15126,JPK ASIA (MYANMAR) COMPANY LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15136,JPK ASIA GSA (CAMBODIA) CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15137,"ASIA NETWORK INTERNATIONAL CO., LTD. ",0
ANI,AGH-TH,01/06/2025,2025,06,21000,LEASE LIABILITIES,0
ANI,AGH-TH,01/06/2025,2025,06,21001,LONG-TERM LOANS FROM FINANCIAL INSTITUTIONS,0
ANI,AGH-TH,01/06/2025,2025,06,21002,LOAN FROM RELATED PARTY,0
ANI,AGH-TH,01/06/2025,2025,06,22001,TRADE - RELATED COMPANIES/ PARTIES,0
ANI,AGH-TH,01/06/2025,2025,06,22002,TRADE - 3RD PARTY,0
ANI,AGH-TH,01/06/2025,2025,06,22101,NON TRADE - RELATED COMPANIES/ PARTIES ,0
ANI,AGH-TH,01/06/2025,2025,06,23001,SHORT-TERM LOANS FROM FINANCIAL INSTITUTIONS,0
ANI,AGH-TH,01/06/2025,2025,06,25001,SUNDRY PAYABLE,0
ANI,AGH-TH,01/06/2025,2025,06,25002,DIVIDEND PAYABLE,0
ANI,AGH-TH,01/06/2025,2025,06,25003,DEPOSITS RECEIVED,0
ANI,AGH-TH,01/06/2025,2025,06,25004,ACCRUALS,-17965.03
ANI,AGH-TH,01/06/2025,2025,06,25005,PROVISION FOR UNUTILISED LEAVE,0
ANI,AGH-TH,01/06/2025,2025,06,25006,LEASE LIABILITIES,0
ANI,AGH-TH,01/06/2025,2025,06,25007,INCOME TAX PAYABLE,0
ANI,AGH-TH,01/06/2025,2025,06,25008,GST/ VAT OUTPUT TAX,0
ANI,AGH-TH,01/06/2025,2025,06,25009,WHT PAYABLE,0
ANI,AGH-TH,01/06/2025,2025,06,25010,AMOUNT DUE TO SHAREHOLDER,0
ANI,AGH-TH,01/06/2025,2025,06,25011,DEFERRED OUTPUT TAX,0
ANI,AGH-TH,01/06/2025,2025,06,25012,DEFERRED TAX LIABILITY,0
ANI,AGH-TH,01/06/2025,2025,06,25013,EMPLOYEE BENEFITS,0
ANI,AGH-TH,01/06/2025,2025,06,25014,EMPLOYEE BENEFITS - INTEREST,0
ANI,AGH-TH,01/06/2025,2025,06,25015,VAT OUTPUT TAX SUSPENSE ACCOUNTS,0
ANI,AGH-TH,01/06/2025,2025,06,25016,ACCRUED OUTPUT VAT,0
ANI,AGH-TH,01/06/2025,2025,06,15101L,ASIA  GSA (M) SDN BHD,0
ANI,AGH-TH,01/06/2025,2025,06,15102L,EXCEL GSA (M) SDN BHD - KUL,0
ANI,AGH-TH,01/06/2025,2025,06,15103L,EXCEL GSA (M) SDN BHD - PEN,0
ANI,AGH-TH,01/06/2025,2025,06,15104L,SIMPLE FREIGHT (M) SDN BHD,0
ANI,AGH-TH,01/06/2025,2025,06,15105L,ASIA FREIGHTWORKS GSA (M) SDN BHD,0
ANI,AGH-TH,01/06/2025,2025,06,15106L,EXCEL AIR PTE LTD/ SG,0
ANI,AGH-TH,01/06/2025,2025,06,15107L,ASIA NETWORK INTERNATIONAL GSA PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15108L,FREIGHTWORKS GSA PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15109L,JPK ASIA COMPANY LIMITED/ VIETNAM,0
ANI,AGH-TH,01/06/2025,2025,06,15110L,"EXCEL AIR (CAMBODIA) CO., LTD",0
ANI,AGH-TH,01/06/2025,2025,06,15111L,EXCEL AIR LIMITED/ HK,0
ANI,AGH-TH,01/06/2025,2025,06,15112L,EXCEL GSA (CHONGQING) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15113L,EXCEL AIR CHINA LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15114L,ANA COURIER EXPRESS PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15115L,GSA ASIA CARGO CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15116L,AROUND LOGISTICS MANAGEMENT COMPANY LIMITED ,0
ANI,AGH-TH,01/06/2025,2025,06,15117L,SUPERIOR GSA PTE LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15118L,SUPER CARGO PTE LTD ,0
ANI,AGH-TH,01/06/2025,2025,06,15119L,FREIGHTWORKS GSA (HK) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15120L,EXCEL AIR (GUANGZHOU) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15121L,EXCEL AIR LIMITED/ BKK,0
ANI,AGH-TH,01/06/2025,2025,06,15122L,ASIA GSA HOLDING (THAILAND) LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15123L,JPK ASIA (THAILAND) CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15124L,SKY CARGO SERVICES CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15125L,ASIA SERVICES CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15126L,JPK ASIA (MYANMAR) COMPANY LIMITED,0
ANI,AGH-TH,01/06/2025,2025,06,15136L,JPK ASIA GSA (CAMBODIA) CO LTD,0
ANI,AGH-TH,01/06/2025,2025,06,15137L,"ASIA NETWORK INTERNATIONAL CO., LTD. ",0
ANI,AGH-TH,01/06/2025,2025,06,30010,ORDINARY SHARE CAPITAL,-120000
ANI,AGH-TH,01/06/2025,2025,06,30011,PREFERENCE SHARE CAPITAL,-115300
ANI,AGH-TH,01/06/2025,2025,06,30020,SHARE PREMIUM,-807100
ANI,AGH-TH,01/06/2025,2025,06,30030,LEGAL RESERVE,-23530
ANI,AGH-TH,01/06/2025,2025,06,30031,CAPITAL RESERVE,0
ANI,AGH-TH,01/06/2025,2025,06,30040,RETAINED EARNINGS,-68709.29
ANI,AGH-TH,01/06/2025,2025,06,30041,DIVIDEND PAID,0
ANI,AGH-TH,01/06/2025,2025,06,30050,CURRENT YEAR PROFIT AND LOSS,0
ANI,AGH-TH,01/06/2025,2025,06,71000,GSA REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,71001,AIR CANADA (AC),0
ANI,AGH-TH,01/06/2025,2025,06,71002,EL AL ISRAEL AIRLINES (LY),0
ANI,AGH-TH,01/06/2025,2025,06,71003,HONG KONG AIR CARGO CARRIER LTD (RH),0
ANI,AGH-TH,01/06/2025,2025,06,71004,SF AIRLINES (O3),0
ANI,AGH-TH,01/06/2025,2025,06,71005,JETSTAR PACIFIC (BL),0
ANI,AGH-TH,01/06/2025,2025,06,71006,THAI AIRASIA (FD),0
ANI,AGH-TH,01/06/2025,2025,06,71007,YTO CARGO AIRLINES (YG),0
ANI,AGH-TH,01/06/2025,2025,06,71008,ALL NIPPON AIRWAYS CO LTD (NH),0
ANI,AGH-TH,01/06/2025,2025,06,71009,VIETNAM AIRWAYS (VN),0
ANI,AGH-TH,01/06/2025,2025,06,71010,AIR VISTARA (UK),0
ANI,AGH-TH,01/06/2025,2025,06,71011,LOT POLISH AIRLINE (LO),0
ANI,AGH-TH,01/06/2025,2025,06,71012,AIRASIA (AK),0
ANI,AGH-TH,01/06/2025,2025,06,71013,THAI AIRASIA X (XJ),0
ANI,AGH-TH,01/06/2025,2025,06,71014,PHILIPPINES AIRASIA (Z2),0
ANI,AGH-TH,01/06/2025,2025,06,71015,THAI AIRWAYS INTERNATIONAL (TG),0
ANI,AGH-TH,01/06/2025,2025,06,71016,MYANMAR AIRWAYS INTERNATIONAL (8M),0
ANI,AGH-TH,01/06/2025,2025,06,71017,OMAN AIR (WY),0
ANI,AGH-TH,01/06/2025,2025,06,71018,HONG KONG AIRLINES LIMITED (HX),0
ANI,AGH-TH,01/06/2025,2025,06,71019,MALAYSIA AIRLINES (MH),0
ANI,AGH-TH,01/06/2025,2025,06,71020,POLAR AIR CARGO (PO),0
ANI,AGH-TH,01/06/2025,2025,06,71021,JEJU AIR (7C),0
ANI,AGH-TH,01/06/2025,2025,06,71022,NIPPON CARGO AIRLINES (KZ),0
ANI,AGH-TH,01/06/2025,2025,06,71023,LAN CHILE AIRLINES (LA),0
ANI,AGH-TH,01/06/2025,2025,06,71024,HAINAN AIRLINES (HU),0
ANI,AGH-TH,01/06/2025,2025,06,71025,LONGHAO AIRLINES (GI),0
ANI,AGH-TH,01/06/2025,2025,06,71026,AIR CHINA LIMITED (CA),0
ANI,AGH-TH,01/06/2025,2025,06,71027,GULF AIR (GF),0
ANI,AGH-TH,01/06/2025,2025,06,71028,EMIRATES (EK),0
ANI,AGH-TH,01/06/2025,2025,06,71998,FREIGHT REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,72100,GROUND HANDLING REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,72101,INBOUND CARGO HANDLING,0
ANI,AGH-TH,01/06/2025,2025,06,72102,OUTBOUND CARGO HANDLING,0
ANI,AGH-TH,01/06/2025,2025,06,72200,WAREHOUSING & LOGISTICS REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,73006,CSA REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,74100,COURIER REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,74101,COURIER EXPORT REVENUE ,0
ANI,AGH-TH,01/06/2025,2025,06,74102,COURIER IMPORT REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,74200,AIRCRAFT FREIGHT REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,74201,ACP,0
ANI,AGH-TH,01/06/2025,2025,06,74202,APU,0
ANI,AGH-TH,01/06/2025,2025,06,74203,ENGINE EXPORT,0
ANI,AGH-TH,01/06/2025,2025,06,74204,ENGINE IMPORT,0
ANI,AGH-TH,01/06/2025,2025,06,74300,MALAYSIA AIRCRAFT FREIGHT REVENUE,0
ANI,AGH-TH,01/06/2025,2025,06,81000,GSA COST,0
ANI,AGH-TH,01/06/2025,2025,06,81001,AIR CANADA (AC),0
ANI,AGH-TH,01/06/2025,2025,06,81002,EL AL ISRAEL AIRLINES (LY),0
ANI,AGH-TH,01/06/2025,2025,06,81003,HONG KONG AIR CARGO CARRIER LTD (RH),0
ANI,AGH-TH,01/06/2025,2025,06,81004,SF AIRLINES (O3),0
ANI,AGH-TH,01/06/2025,2025,06,81005,JETSTAR PACIFIC (BL),0
ANI,AGH-TH,01/06/2025,2025,06,81006,THAI AIRASIA (FD),0
ANI,AGH-TH,01/06/2025,2025,06,81007,YTO CARGO AIRLINES (YG),0
ANI,AGH-TH,01/06/2025,2025,06,81008,ALL NIPPON AIRWAYS CO LTD (NH),0
ANI,AGH-TH,01/06/2025,2025,06,81009,VIETNAM AIRWAYS (VN),0
ANI,AGH-TH,01/06/2025,2025,06,81010,AIR VISTARA (UK),0
ANI,AGH-TH,01/06/2025,2025,06,81011,LOT POLISH AIRLINE (LO),0
ANI,AGH-TH,01/06/2025,2025,06,81012,AIRASIA (AK),0
ANI,AGH-TH,01/06/2025,2025,06,81013,THAI AIRASIA X (XJ),0
ANI,AGH-TH,01/06/2025,2025,06,81014,PHILIPPINES AIRASIA (Z2),0
ANI,AGH-TH,01/06/2025,2025,06,81015,THAI AIRWAYS INTERNATIONAL (TG),0
ANI,AGH-TH,01/06/2025,2025,06,81016,MYANMAR AIRWAYS INTERNATIONAL (8M),0
ANI,AGH-TH,01/06/2025,2025,06,81017,OMAN AIR (WY),0
ANI,AGH-TH,01/06/2025,2025,06,81018,HONG KONG AIRLINES LIMITED (HX),0
ANI,AGH-TH,01/06/2025,2025,06,81019,MALAYSIA AIRLINES (MH),0
ANI,AGH-TH,01/06/2025,2025,06,81020,POLAR AIR CARGO (PO),0
ANI,AGH-TH,01/06/2025,2025,06,81021,JEJU AIR (7C),0
ANI,AGH-TH,01/06/2025,2025,06,81022,NIPPON CARGO AIRLINES (KZ),0
ANI,AGH-TH,01/06/2025,2025,06,81023,LAN CHILE AIRLINES (LA),0
ANI,AGH-TH,01/06/2025,2025,06,81024,HAINAN AIRLINES (HU),0
ANI,AGH-TH,01/06/2025,2025,06,81025,LONGHAO AIRLINES (GI),0
ANI,AGH-TH,01/06/2025,2025,06,81026,AIR CHINA LIMITED (CA),0
ANI,AGH-TH,01/06/2025,2025,06,81027,GULF AIR (GF),0
ANI,AGH-TH,01/06/2025,2025,06,81028,EMIRATES (EK),0
ANI,AGH-TH,01/06/2025,2025,06,81998,FREIGHT COST AND HANDLING,0
ANI,AGH-TH,01/06/2025,2025,06,82099,GROUND HANDLING COST (GHC),0
ANI,AGH-TH,01/06/2025,2025,06,82100,GHC STAFF COST,0
ANI,AGH-TH,01/06/2025,2025,06,82101,STAFF SALARY - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82102,STAFF BONUS - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82103,OVERTIME - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82104,STAFF ALLOWANCE - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82105,COMPULSORY EMPLOYER CONTRIBUTION - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82106,SKILL DEVELOPEMENT LEVY - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82107,FOREIGN WORKERS LEVY - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82108,PROVISION FOR UNUTILISED LEAVE - GHC,0
ANI,AGH-TH,01/06/2025,2025,06,82201,INSURANCE FOR BUSINESS,0
ANI,AGH-TH,01/06/2025,2025,06,82202,FORKLIFT REPAIR,0
ANI,AGH-TH,01/06/2025,2025,06,82203,INBOUND CONTRACTOR COST,0
ANI,AGH-TH,01/06/2025,2025,06,82204,OUTBOUND CONTRACTOR COST,0
ANI,AGH-TH,01/06/2025,2025,06,82205,OTHER HANDLING COST,0
ANI,AGH-TH,01/06/2025,2025,06,82600,WLC STAFF COST,0
ANI,AGH-TH,01/06/2025,2025,06,82601,STAFF SALARY - WLC,0
ANI,AGH-TH,01/06/2025,2025,06,82602,STAFF BONUS - WLC,0
ANI,AGH-TH,01/06/2025,2025,06,82603,OVERTIME - WLC,0
ANI,AGH-TH,01/06/2025,2025,06,82604,STAFF ALLOWANCE - WLC,0
ANI,AGH-TH,01/06/2025,2025,06,82605,COMPULSORY EMPLOYER CONTRIBUTION - WLC,0
ANI,AGH-TH,01/06/2025,2025,06,82606,SKILL DEVELOPEMENT LEVY - WLC,0
ANI,AGH-TH,01/06/2025,2025,06,82607,FOREIGN WORKERS LEVY - WLC,0
ANI,AGH-TH,01/06/2025,2025,06,82700,WLC - OTHER COST,0
ANI,AGH-TH,01/06/2025,2025,06,82701,CONTRACTOR RETAINER FEE,0
ANI,AGH-TH,01/06/2025,2025,06,82702,PICK UP & DELIVERY,0
ANI,AGH-TH,01/06/2025,2025,06,82703,CLEARANCE COST,0
ANI,AGH-TH,01/06/2025,2025,06,82704,FORKLIFT DIESEL,0
ANI,AGH-TH,01/06/2025,2025,06,82705,LEASING OF FORKLIFT,0
ANI,AGH-TH,01/06/2025,2025,06,82706,MATERIAL & PACKING COST,0
ANI,AGH-TH,01/06/2025,2025,06,83006,CSA COST,0
ANI,AGH-TH,01/06/2025,2025,06,84100,COURIER COST,0
ANI,AGH-TH,01/06/2025,2025,06,84101,COURIER EXPORT COST,0
ANI,AGH-TH,01/06/2025,2025,06,84102,COURIER IMPORT COST,0
ANI,AGH-TH,01/06/2025,2025,06,84103,LEASING OF VEHICLES,0
ANI,AGH-TH,01/06/2025,2025,06,84104,VEHICLES EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,84201,ACP,0
ANI,AGH-TH,01/06/2025,2025,06,84202,APU,0
ANI,AGH-TH,01/06/2025,2025,06,84203,ENGINE EXPORT,0
ANI,AGH-TH,01/06/2025,2025,06,84204,ENGINE IMPORT,0
ANI,AGH-TH,01/06/2025,2025,06,84205,RENTAL OF TRUCK/ DRIVER,0
ANI,AGH-TH,01/06/2025,2025,06,84206,RENTAL OF WAREHOUSE,0
ANI,AGH-TH,01/06/2025,2025,06,84207,WAREHOUSE UTILITIES,0
ANI,AGH-TH,01/06/2025,2025,06,84300,MALAYSIA AIRCRAFT FREIGHT COST,0
ANI,AGH-TH,01/06/2025,2025,06,85001,MATERIAL AND PACKING COST,0
ANI,AGH-TH,01/06/2025,2025,06,85002,AWB MESSENGER TRANSMISSION FEE,0
ANI,AGH-TH,01/06/2025,2025,06,91001,SALARY,0
ANI,AGH-TH,01/06/2025,2025,06,91002,BONUS,0
ANI,AGH-TH,01/06/2025,2025,06,91003,STAFF ALLOWANCE,0
ANI,AGH-TH,01/06/2025,2025,06,91004,OVERTIME,0
ANI,AGH-TH,01/06/2025,2025,06,91005,CASUAL LABOUR/ PART TIMER,0
ANI,AGH-TH,01/06/2025,2025,06,91006,STAFF WELFARE,0
ANI,AGH-TH,01/06/2025,2025,06,91007,MEDICAL EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,91008,STAFF INSURANCE,0
ANI,AGH-TH,01/06/2025,2025,06,91009,STAFF TRAINING,0
ANI,AGH-TH,01/06/2025,2025,06,91010,ANNUAL COMPANY MEETING EXPENSES,0
ANI,AGH-TH,01/06/2025,2025,06,91011,SALARIES RECOVERIES,0
ANI,AGH-TH,01/06/2025,2025,06,91012,PROVISION FOR UNUTILISED LEAVE,0
